id,date,employee,action,frame_0,frame_50,frame_150,frame_250,bbox_0,bbox_1,bbox_2,bbox_3,average_persons_cnt,door_state_before,door_state_after,frame_0_door,frame_50_door,frame_150_door,frame_250_door
4267,2022-05-27 16:01:17,0,18.0,actions\action_4267_0.jpg,actions\action_4267_50.jpg,actions\action_4267_150.jpg,nan,"[1373.3880615234375, 709.5386962890625, 1487.7933349609375, 1158.1224365234375]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,0,0,0,0,0,-1
4268,2022-05-27 16:01:24,0,3.0,actions\action_4268_0.jpg,actions\action_4268_50.jpg,actions\action_4268_150.jpg,actions\action_4268_250.jpg,"[-1, -1, -1, -1]","[1507.931396484375, 1749.057861328125, 1590.520751953125, 1910.68994140625]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,0,0,0,0,0,0
4269,2022-05-27 16:01:52,11,18.0,actions\action_4269_0.jpg,actions\action_4269_50.jpg,,nan,"[1255.80078125, 844.182861328125, 1425.50341796875, 1404.137451171875]","[1504.716552734375, 1750.8514404296875, 1590.467041015625, 1916.0694580078125]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,0,0,0,0,-1,-1
4270,2022-05-27 16:01:53,11,2.0,actions\action_4270_0.jpg,actions\action_4270_50.jpg,actions\action_4270_150.jpg,nan,"[1504.7767333984375, 1750.67724609375, 1590.8040771484375, 1916.63525390625]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,0,0,0,0,0,-1
4271,2022-05-27 16:02:09,0,18.0,actions\action_4271_0.jpg,actions\action_4271_50.jpg,,actions\action_4269_250.jpg,"[-1, -1, -1, -1]","[1208.01904296875, 800.7535400390625, 1369.848876953125, 1367.9857177734375]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,0,0,0,0,-1,0
4272,2022-05-27 16:02:10,5,12.0,actions\action_4272_0.jpg,actions\action_4272_50.jpg,actions\action_4272_150.jpg,actions\action_4271_250.jpg,"[1200.8043212890625, 635.2782592773438, 1353.4193115234375, 1302.31640625]","[1205.5697021484375, 626.3673095703125, 1356.6180419921875, 1134.17822265625]","[1350.81982421875, 889.0275268554688, 1635.803955078125, 1475.89306640625]","[1573.92138671875, 513.513916015625, 1653.26806640625, 662.7266845703125]",1.25,0,0,0,0,0,0
4273,2022-05-27 16:02:21,0,13.0,actions\action_4273_0.jpg,actions\action_4273_50.jpg,,actions\action_4272_250.jpg,"[1654.91796875, 492.3377380371094, 1712.577880859375, 678.224609375]","[1597.5416259765625, 571.261474609375, 1660.2996826171875, 667.4014892578125]","[-1, -1, -1, -1]","[1670.427001953125, 480.91766357421875, 1728.173583984375, 686.3007202148438]",1.25,0,0,0,0,-1,0
4274,2022-05-27 16:02:24,5,6.0,actions\action_4274_0.jpg,actions\action_4274_50.jpg,actions\action_4273_150.jpg,nan,"[1378.2132568359375, 690.2364501953125, 1479.7398681640625, 1084.5421142578125]","[-1, -1, -1, -1]","[1314.5560302734375, 797.531494140625, 1452.6429443359375, 1336.302001953125]","[-1, -1, -1, -1]",0.5,0,0,0,0,0,-1
4275,2022-05-27 16:02:29,0,8.0,actions\action_4275_0.jpg,actions\action_4275_50.jpg,actions\action_4275_150.jpg,actions\action_4275_250.jpg,"[-1, -1, -1, -1]","[1508.045166015625, 1747.8262939453125, 1592.759521484375, 1908.1490478515625]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,0,0,0,0,0,0
4276,2022-05-27 16:02:46,5,16.0,actions\action_4276_0.jpg,actions\action_4276_50.jpg,actions\action_4276_150.jpg,actions\action_4276_250.jpg,"[1693.9781494140625, 471.1156005859375, 1759.6915283203125, 687.7552490234375]","[1661.072021484375, 480.9568786621094, 1718.03173828125, 684.045654296875]","[1581.0987548828125, 538.3330688476562, 1675.0699462890625, 671.1029663085938]","[1320.1453857421875, 684.1055908203125, 1487.8848876953125, 1258.3502197265625]",1.0,0,0,0,0,0,0
4277,2022-05-27 16:02:59,5,8.0,actions\action_4277_0.jpg,actions\action_4277_50.jpg,actions\action_4277_150.jpg,actions\action_4277_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[1291.712890625, 703.7302856445312, 1460.71630859375, 1319.4375]","[-1, -1, -1, -1]",0.25,0,0,0,0,0,0
4278,2022-05-27 16:03:49,5,18.0,actions\action_4278_0.jpg,actions\action_4278_50.jpg,actions\action_4278_150.jpg,actions\action_4278_250.jpg,"[1358.2601318359375, 621.5816040039062, 1488.4342041015625, 1117.2156982421875]","[-1, -1, -1, -1]","[1633.6468505859375, 480.69866943359375, 1689.0909423828125, 676.0045776367188]","[1653.1982421875, 453.5771789550781, 1697.51611328125, 600.15966796875]",0.75,0,0,0,0,0,0
4279,2022-05-27 16:04:06,5,4.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
4280,2022-05-27 16:04:06,11,12.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
4281,2022-05-27 16:04:07,11,8.0,actions\action_4281_0.jpg,actions\action_4281_50.jpg,actions\action_4281_150.jpg,actions\action_4281_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
4282,2022-05-27 16:04:24,3,12.0,actions\action_4282_0.jpg,actions\action_4282_50.jpg,,nan,"[1227.8712158203125, 705.6221923828125, 1353.9649658203125, 1238.5540771484375]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,0,0,0,0,-1,-1
4283,2022-05-27 16:04:27,3,2.0,actions\action_4283_0.jpg,actions\action_4283_50.jpg,actions\action_4283_150.jpg,actions\action_4283_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
4284,2022-05-27 16:05:02,11,18.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
4285,2022-05-27 16:05:03,11,2.0,actions\action_4285_0.jpg,actions\action_4285_50.jpg,actions\action_4285_150.jpg,nan,"[1196.8876953125, 815.0195922851562, 1347.027099609375, 1391.576416015625]","[1502.6749267578125, 1751.02099609375, 1590.2491455078125, 1916.094970703125]","[1308.6600341796875, 687.6132202148438, 1489.0748291015625, 1174.46728515625]","[-1, -1, -1, -1]",1.0,0,0,0,0,0,-1
4286,2022-05-27 16:05:08,3,12.0,actions\action_4286_0.jpg,actions\action_4286_50.jpg,,actions\action_4285_250.jpg,"[-1, -1, -1, -1]","[1591.984619140625, 550.9016723632812, 1675.073486328125, 668.7638549804688]","[-1, -1, -1, -1]","[1603.43798828125, 529.8988647460938, 1675.47216796875, 670.2910766601562]",0.5,0,0,0,0,-1,0
4287,2022-05-27 16:05:15,11,12.0,actions\action_4287_0.jpg,actions\action_4287_50.jpg,actions\action_4287_150.jpg,actions\action_4286_250.jpg,"[1635.3179931640625, 489.82470703125, 1692.1429443359375, 677.4334716796875]","[1663.9056396484375, 482.10467529296875, 1718.8392333984375, 669.2533569335938]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,0,0,0,0,0,0
4288,2022-05-27 16:05:22,11,3.0,actions\action_4288_0.jpg,actions\action_4288_50.jpg,,nan,"[-1, -1, -1, -1]","[1692.1832275390625, 468.46112060546875, 1742.8314208984375, 623.2402954101562]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.75,0,0,0,0,-1,-1
4289,2022-05-27 16:05:23,5,14.0,actions\action_4289_0.jpg,actions\action_4289_50.jpg,actions\action_4289_150.jpg,actions\action_4287_250.jpg,"[1692.9715576171875, 460.6563720703125, 1740.3267822265625, 623.83837890625]","[1636.442138671875, 461.24371337890625, 1696.070068359375, 670.5446166992188]","[1615.8289794921875, 553.4087524414062, 1694.5526123046875, 674.3300170898438]","[1649.491455078125, 452.0901794433594, 1696.955078125, 626.558837890625]",1.75,0,0,0,0,0,0
4290,2022-05-27 16:05:30,5,6.0,actions\action_4290_0.jpg,actions\action_4290_50.jpg,actions\action_4290_150.jpg,actions\action_4289_250.jpg,"[1582.5714111328125, 578.2890625, 1647.9305419921875, 665.0762939453125]","[1604.44140625, 575.2055053710938, 1687.373046875, 674.0425415039062]","[-1, -1, -1, -1]","[1611.26953125, 542.4295654296875, 1693.917724609375, 673.969970703125]",0.75,0,0,0,0,0,0
4291,2022-05-27 16:05:39,3,6.0,actions\action_4291_0.jpg,actions\action_4291_50.jpg,,nan,"[1657.139892578125, 464.1193542480469, 1707.749755859375, 679.71826171875]","[1620.718994140625, 493.8079833984375, 1680.8388671875, 671.7852783203125]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,0,0,0,0,-1,-1
4292,2022-05-27 16:05:41,5,16.0,actions\action_4292_0.jpg,actions\action_4292_50.jpg,actions\action_4291_150.jpg,actions\action_4290_250.jpg,"[1610.1131591796875, 508.9418029785156, 1671.6124267578125, 675.929931640625]","[1532.26220703125, 533.8555297851562, 1609.076416015625, 656.4953002929688]","[1400.44970703125, 600.4148559570312, 1507.729248046875, 1035.510009765625]","[-1, -1, -1, -1]",0.75,0,0,0,0,0,0
4293,2022-05-27 16:05:46,5,2.0,actions\action_4293_0.jpg,actions\action_4293_50.jpg,actions\action_4292_150.jpg,actions\action_4292_250.jpg,"[1224.576904296875, 772.3594360351562, 1377.7470703125, 1301.9794921875]","[1149.1158447265625, 728.0451049804688, 1266.7269287109375, 1218.147216796875]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,0,0,0,1,0,0
4294,2022-05-27 16:06:02,3,16.0,actions\action_4294_0.jpg,actions\action_4294_50.jpg,actions\action_4294_150.jpg,nan,"[1670.9600830078125, 499.32379150390625, 1728.1671142578125, 684.8421020507812]","[1589.8707275390625, 534.2322998046875, 1663.4610595703125, 667.9791259765625]","[1386.758544921875, 651.5391845703125, 1504.737060546875, 1108.9769287109375]","[-1, -1, -1, -1]",0.75,0,0,0,0,0,-1
4295,2022-05-27 16:06:11,3,2.0,actions\action_4295_0.jpg,actions\action_4295_50.jpg,actions\action_4295_150.jpg,actions\action_4295_250.jpg,"[1186.2998046875, 715.5938110351562, 1327.19970703125, 1201.1260986328125]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,0,0,0,0,0,0
4296,2022-05-27 16:06:37,0,18.0,actions\action_4296_0.jpg,actions\action_4296_50.jpg,,nan,"[1332.3377685546875, 819.9468383789062, 1508.6077880859375, 1448.66162109375]","[1294.622314453125, 765.1617431640625, 1471.229248046875, 1307.7593994140625]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,0,0,0,0,-1,-1
4297,2022-05-27 16:06:39,0,18.0,actions\action_4297_0.jpg,actions\action_4297_50.jpg,actions\action_4296_150.jpg,nan,"[1295.045166015625, 752.2556762695312, 1479.9248046875, 1252.81396484375]","[1363.7364501953125, 678.6369018554688, 1508.8519287109375, 1312.6005859375]","[1387.1329345703125, 691.55517578125, 1505.8992919921875, 1166.02587890625]","[-1, -1, -1, -1]",0.75,0,0,0,0,0,-1
4298,2022-05-27 16:06:44,0,8.0,actions\action_4298_0.jpg,actions\action_4298_50.jpg,actions\action_4297_150.jpg,actions\action_4296_250.jpg,"[1312.923828125, 717.8402099609375, 1438.76416015625, 1237.96435546875]","[1184.6328125, 762.59814453125, 1258.8486328125, 1213.4525146484375]","[1190.607421875, 743.040283203125, 1349.94482421875, 1247.910888671875]","[-1, -1, -1, -1]",0.75,0,0,0,0,0,0
4299,2022-05-27 16:06:48,0,2.0,actions\action_4299_0.jpg,actions\action_4299_50.jpg,actions\action_4299_150.jpg,actions\action_4298_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[1189.2197265625, 767.8067016601562, 1332.06884765625, 1314.67431640625]","[-1, -1, -1, -1]",0.25,0,0,0,0,0,0
4300,2022-05-27 16:07:00,0,12.0,actions\action_4300_0.jpg,actions\action_4300_50.jpg,,nan,"[1255.3900146484375, 804.958984375, 1399.3028564453125, 1380.6572265625]","[1293.3115234375, 779.5191650390625, 1476.10400390625, 1439.8756103515625]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.75,0,0,0,0,-1,-1
4301,2022-05-27 16:07:03,0,18.0,actions\action_4301_0.jpg,actions\action_4301_50.jpg,actions\action_4301_150.jpg,actions\action_4301_250.jpg,"[1260.2822265625, 761.6885986328125, 1457.759033203125, 1339.2030029296875]","[-1, -1, -1, -1]","[1639.4061279296875, 535.7996826171875, 1705.6859130859375, 680.839599609375]","[1678.873779296875, 482.0254821777344, 1750.51806640625, 681.2393798828125]",1.5,0,0,0,0,0,0
4302,2022-05-27 16:07:14,11,13.0,actions\action_4302_0.jpg,actions\action_4302_50.jpg,,nan,"[1645.7894287109375, 466.5146179199219, 1692.9459228515625, 648.1401977539062]","[1665.4410400390625, 458.0526123046875, 1707.0242919921875, 604.415771484375]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",1.0,0,0,0,0,-1,-1
4303,2022-05-27 16:07:17,11,2.0,actions\action_4303_0.jpg,actions\action_4303_50.jpg,actions\action_4302_150.jpg,nan,"[1665.8690185546875, 458.6655578613281, 1707.1651611328125, 604.5072021484375]","[1652.699462890625, 451.39849853515625, 1696.675048828125, 598.1596069335938]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.75,0,0,0,0,0,-1
4304,2022-05-27 16:07:21,0,4.0,actions\action_4304_0.jpg,actions\action_4304_50.jpg,actions\action_4304_150.jpg,actions\action_4304_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
4305,2022-05-27 16:07:34,0,14.0,actions\action_4305_0.jpg,actions\action_4305_50.jpg,actions\action_4305_150.jpg,actions\action_4305_250.jpg,"[1662.5654296875, 454.3205261230469, 1709.87890625, 609.259521484375]","[1643.642333984375, 462.9634094238281, 1708.672119140625, 659.9356689453125]","[-1, -1, -1, -1]","[1284.3485107421875, 691.156982421875, 1433.4981689453125, 1161.433349609375]",1.0,0,0,0,0,0,0
4306,2022-05-27 16:07:47,0,2.0,actions\action_4306_0.jpg,actions\action_4306_50.jpg,,nan,"[-1, -1, -1, -1]","[1325.990966796875, 690.3291015625, 1492.845947265625, 1183.1365966796875]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,0,0,0,0,-1,-1
4307,2022-05-27 16:07:48,0,12.0,actions\action_4307_0.jpg,actions\action_4307_50.jpg,,nan,"[-1, -1, -1, -1]","[1418.7310791015625, 618.50830078125, 1513.2725830078125, 1111.419189453125]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,0,0,0,0,-1,-1
4308,2022-05-27 16:07:50,5,12.0,actions\action_4308_0.jpg,actions\action_4308_50.jpg,actions\action_4308_150.jpg,actions\action_4308_250.jpg,"[-1, -1, -1, -1]","[1637.5589599609375, 542.95703125, 1712.8201904296875, 666.7467041015625]","[1609.612060546875, 465.96588134765625, 1667.242431640625, 673.4276733398438]","[1672.248779296875, 454.0118103027344, 1727.1728515625, 607.7410888671875]",1.5,0,0,0,0,0,0
4309,2022-05-27 16:08:02,5,4.0,actions\action_4309_0.jpg,actions\action_4309_50.jpg,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,-1,-1
4310,2022-05-27 16:08:04,0,4.0,actions\action_4310_0.jpg,actions\action_4310_50.jpg,actions\action_4309_150.jpg,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,-1
4311,2022-05-27 16:08:28,0,15.0,actions\action_4311_0.jpg,actions\action_4311_50.jpg,actions\action_4310_150.jpg,actions\action_4309_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
4312,2022-05-27 16:08:33,0,4.0,actions\action_4312_0.jpg,actions\action_4312_50.jpg,actions\action_4312_150.jpg,actions\action_4311_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[1673.2911376953125, 458.98345947265625, 1711.7572021484375, 583.3494262695312]","[1674.061767578125, 463.9837646484375, 1712.1669921875, 581.404541015625]",0.5,0,0,0,0,0,0
4313,2022-05-27 16:08:41,0,14.0,actions\action_4313_0.jpg,actions\action_4313_50.jpg,actions\action_4313_150.jpg,actions\action_4312_250.jpg,"[1658.82666015625, 452.7814636230469, 1698.40966796875, 587.1843872070312]","[1718.6759033203125, 445.6937255859375, 1762.3780517578125, 600.6243896484375]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,0,0,0,0,0,0
4314,2022-05-27 16:08:50,0,14.0,actions\action_4314_0.jpg,actions\action_4314_50.jpg,actions\action_4314_150.jpg,actions\action_4314_250.jpg,"[1619.375732421875, 417.4537048339844, 1676.317138671875, 600.5602416992188]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[1704.872802734375, 433.99237060546875, 1750.236083984375, 587.8646850585938]",1.25,0,0,0,0,0,0
4315,2022-05-27 16:09:05,0,5.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
4316,2022-05-27 16:09:07,0,4.0,actions\action_4316_0.jpg,actions\action_4316_50.jpg,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,-1,-1
4317,2022-05-27 16:09:11,0,14.0,actions\action_4317_0.jpg,actions\action_4317_50.jpg,actions\action_4317_150.jpg,actions\action_4317_250.jpg,"[-1, -1, -1, -1]","[1673.32080078125, 454.375244140625, 1706.98095703125, 579.4688720703125]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,0,0,0,0,0,0
4318,2022-05-27 16:09:26,6,14.0,actions\action_4318_0.jpg,actions\action_4318_50.jpg,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,-1,-1
4319,2022-05-27 16:09:28,6,5.0,actions\action_4319_0.jpg,actions\action_4319_50.jpg,actions\action_4319_150.jpg,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,-1
4320,2022-05-27 16:09:38,11,12.0,actions\action_4320_0.jpg,actions\action_4320_50.jpg,,actions\action_4318_250.jpg,"[1218.5584716796875, 815.4089965820312, 1370.2574462890625, 1336.267578125]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[1311.82763671875, 862.4605712890625, 1477.689453125, 1437.9434814453125]",0.5,0,0,0,0,-1,0
4321,2022-05-27 16:09:40,11,8.0,actions\action_4321_0.jpg,actions\action_4321_50.jpg,actions\action_4321_150.jpg,actions\action_4321_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
4322,2022-05-27 16:09:59,0,4.0,actions\action_4322_0.jpg,actions\action_4322_50.jpg,actions\action_4322_150.jpg,actions\action_4322_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
4323,2022-05-27 16:11:39,11,12.0,actions\action_4323_0.jpg,actions\action_4323_50.jpg,,nan,"[1197.1123046875, 824.165771484375, 1362.641357421875, 1267.64453125]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,0,0,0,0,-1,-1
4324,2022-05-27 16:11:41,11,2.0,actions\action_4324_0.jpg,actions\action_4324_50.jpg,actions\action_4324_150.jpg,actions\action_4323_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
4325,2022-05-27 16:12:01,11,12.0,actions\action_4325_0.jpg,actions\action_4325_50.jpg,,actions\action_4324_250.jpg,"[1224.499755859375, 928.0704345703125, 1392.822509765625, 1447.4390869140625]","[1047.9779052734375, 1423.3309326171875, 1253.0089111328125, 1915.7462158203125]","[-1, -1, -1, -1]","[1242.0076904296875, 1051.535400390625, 1400.5030517578125, 1614.28759765625]",1.25,0,0,0,0,-1,0
4326,2022-05-27 16:12:03,11,12.0,actions\action_4326_0.jpg,actions\action_4326_50.jpg,actions\action_4326_150.jpg,actions\action_4325_250.jpg,"[1034.138671875, 1439.592529296875, 1255.9375, 1918.578369140625]","[1176.06396484375, 1398.741943359375, 1458.06103515625, 1916.274169921875]","[1129.6658935546875, 922.6414794921875, 1254.0272216796875, 1476.1109619140625]","[1213.3089599609375, 830.593994140625, 1360.8411865234375, 1454.494140625]",1.5,0,0,0,0,0,0
4327,2022-05-27 16:12:13,11,2.0,actions\action_4327_0.jpg,actions\action_4327_50.jpg,actions\action_4327_150.jpg,actions\action_4327_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
4328,2022-05-27 16:12:26,0,14.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
4329,2022-05-27 16:12:27,0,14.0,actions\action_4329_0.jpg,actions\action_4329_50.jpg,,nan,"[1619.8182373046875, 425.8770446777344, 1674.5079345703125, 597.47607421875]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,0,0,0,0,-1,-1
4330,2022-05-27 16:12:28,0,5.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
4331,2022-05-27 16:12:29,0,5.0,actions\action_4331_0.jpg,actions\action_4331_50.jpg,actions\action_4329_150.jpg,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,-1
4332,2022-05-27 16:12:34,3,12.0,actions\action_4332_0.jpg,actions\action_4332_50.jpg,actions\action_4332_150.jpg,actions\action_4331_250.jpg,"[-1, -1, -1, -1]","[1185.7764892578125, 707.6595458984375, 1319.9476318359375, 1230.3233642578125]","[1372.8701171875, 665.6593017578125, 1506.042236328125, 1126.19482421875]","[-1, -1, -1, -1]",0.5,0,0,0,0,0,0
4333,2022-05-27 16:12:41,3,2.0,actions\action_4333_0.jpg,actions\action_4333_50.jpg,actions\action_4333_150.jpg,actions\action_4333_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
4334,2022-05-27 16:12:52,3,12.0,actions\action_4334_0.jpg,actions\action_4334_50.jpg,,nan,"[1344.34521484375, 673.6026000976562, 1479.601806640625, 1151.9599609375]","[1632.9298095703125, 423.303955078125, 1690.8858642578125, 595.6315307617188]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,0,0,0,0,-1,-1
4335,2022-05-27 16:12:54,5,14.0,actions\action_4335_0.jpg,actions\action_4335_50.jpg,actions\action_4335_150.jpg,actions\action_4334_250.jpg,"[1654.507080078125, 441.3785400390625, 1698.8759765625, 591.5777587890625]","[1604.6761474609375, 552.7120361328125, 1681.1541748046875, 669.2203369140625]","[1663.7066650390625, 501.42254638671875, 1730.8172607421875, 689.8353881835938]","[1607.6478271484375, 467.3170166015625, 1665.4788818359375, 670.01318359375]",1.75,0,0,0,0,0,0
4336,2022-05-27 16:13:05,3,6.0,actions\action_4336_0.jpg,actions\action_4336_50.jpg,actions\action_4336_150.jpg,actions\action_4335_250.jpg,"[-1, -1, -1, -1]","[1576.3836669921875, 528.9127197265625, 1637.8758544921875, 664.372314453125]","[1187.8902587890625, 651.407958984375, 1290.0640869140625, 1203.8056640625]","[1590.24365234375, 499.1855163574219, 1643.726318359375, 664.4849853515625]",0.75,0,0,0,0,0,0
4337,2022-05-27 16:13:12,5,2.0,actions\action_4337_0.jpg,actions\action_4337_50.jpg,actions\action_4337_150.jpg,actions\action_4336_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
4338,2022-05-27 16:13:21,3,16.0,actions\action_4338_0.jpg,actions\action_4338_50.jpg,,actions\action_4337_250.jpg,"[1667.5794677734375, 483.4606018066406, 1725.2618408203125, 677.5573120117188]","[1668.379638671875, 472.8212890625, 1709.279296875, 612.756591796875]","[-1, -1, -1, -1]","[1659.57177734375, 480.3687438964844, 1712.82958984375, 665.9274291992188]",0.75,0,0,0,0,-1,0
4339,2022-05-27 16:13:26,5,12.0,actions\action_4339_0.jpg,actions\action_4339_50.jpg,actions\action_4338_150.jpg,nan,"[-1, -1, -1, -1]","[1566.1492919921875, 536.7972412109375, 1647.4698486328125, 665.1534423828125]","[1646.4798583984375, 456.82611083984375, 1687.1617431640625, 589.8305053710938]","[-1, -1, -1, -1]",0.75,0,0,0,0,0,-1
4340,2022-05-27 16:13:30,3,5.0,actions\action_4340_0.jpg,actions\action_4340_50.jpg,actions\action_4340_150.jpg,actions\action_4339_250.jpg,"[1636.2437744140625, 486.6037292480469, 1697.9749755859375, 679.1318969726562]","[1655.904541015625, 457.60791015625, 1708.087890625, 663.523193359375]","[1241.597412109375, 801.5091552734375, 1418.6513671875, 1302.7227783203125]","[-1, -1, -1, -1]",0.75,0,0,0,0,0,0
4341,2022-05-27 16:13:37,5,4.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
4342,2022-05-27 16:13:37,11,12.0,actions\action_4342_0.jpg,actions\action_4342_50.jpg,,nan,"[1376.9423828125, 998.72021484375, 1639.36279296875, 1453.13916015625]","[1439.2603759765625, 995.36669921875, 1600.4583740234375, 1531.726318359375]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,0,0,0,0,-1,-1
4343,2022-05-27 16:13:40,11,8.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
4344,2022-05-27 16:13:41,11,18.0,actions\action_4344_0.jpg,actions\action_4344_50.jpg,,actions\action_4340_250.jpg,"[1336.1888427734375, 936.735107421875, 1498.4183349609375, 1511.72216796875]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,0,0,0,0,-1,0
4345,2022-05-27 16:13:42,11,2.0,actions\action_4345_0.jpg,actions\action_4345_50.jpg,actions\action_4345_150.jpg,actions\action_4344_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
